age_ka,d18Ow_IV,SL_m
33400,-0.843,43.934
33399,-0.854,45.104
33398,-0.864,44.944
33397,-0.865,44.725
33396,-0.864,43.194
33395,-0.851,42.706
33394,-0.846,43.155
33393,-0.85,43.073
33392,-0.849,41.415
33391,-0.833,40.41
33390,-0.823,39.64
33389,-0.814,39.098
33388,-0.807,38.822
33387,-0.802,39.21
33386,-0.806,39.637
33385,-0.81,39.641
33384,-0.81,39.391
33383,-0.807,38.884
33382,-0.8,38.552
33381,-0.796,38.405
33380,-0.794,38.258
33379,-0.791,38.484
33378,-0.793,38.969
33377,-0.798,40.552
33376,-0.813,42.135
33375,-0.828,43.719
33374,-0.843,43.182
33373,-0.84,42.479
33372,-0.835,43.088
33371,-0.841,43.697
33370,-0.847,44.305
33369,-0.852,44.08
33368,-0.853,43.721
33367,-0.851,43.521
33366,-0.85,43.32
33365,-0.849,43.12
33364,-0.848,42.92
33363,-0.846,42.72
33362,-0.844,42.39
33361,-0.841,42.032
33360,-0.838,41.675
33359,-0.834,40.928
33358,-0.826,40.233
33357,-0.819,39.819
33356,-0.813,39.405
33355,-0.808,38.99
33354,-0.803,38.373
33353,-0.795,38.112
33352,-0.791,38.717
33351,-0.797,39.322
33350,-0.803,39.927
33349,-0.809,39.234
33348,-0.801,38.888
33347,-0.798,39.973
33346,-0.808,41.058
33345,-0.818,42.143
33344,-0.829,43.512
33343,-0.842,44.848
33342,-0.854,45.304
33341,-0.859,45.76
33340,-0.863,46.216
33339,-0.867,46.397
33338,-0.869,46.481
33337,-0.87,46.321
33336,-0.872,46.161
33335,-0.874,46.001
33334,-0.875,45.482
33333,-0.872,45.059
33332,-0.869,44.766
33331,-0.867,44.473
33330,-0.865,44.181
33329,-0.862,43.7
33328,-0.858,43.167
33327,-0.853,42.635
33326,-0.847,42.111
33325,-0.842,41.591
33324,-0.836,41.135
33323,-0.83,40.928
33322,-0.827,41.32
33321,-0.831,41.711
33320,-0.834,42.103
33319,-0.838,42.146
33318,-0.838,42.074
33317,-0.837,41.856
33316,-0.835,41.637
33315,-0.833,41.418
33314,-0.83,41.072
33313,-0.826,40.833
33312,-0.824,40.999
33311,-0.825,41.166
33310,-0.827,41.333
33309,-0.828,41.603
33308,-0.831,41.905
33307,-0.833,42.208
33306,-0.836,42.51
33305,-0.839,42.813
33304,-0.842,43.509
33303,-0.848,44.283
33302,-0.855,44.057
33301,-0.854,43.831
33300,-0.854,43.605
33299,-0.852,43.934
33298,-0.855,44.406
33297,-0.859,43.803
33296,-0.855,43.201
33295,-0.85,42.599
33294,-0.844,41.871
33293,-0.837,41.109
33292,-0.829,40.608
33291,-0.823,40.107
33290,-0.817,39.605
33289,-0.811,37.912
33288,-0.793,37.756
33287,-0.79,37.599
33286,-0.786,37.443
33285,-0.783,37.286
33284,-0.78,37.129
33283,-0.777,37.142
33282,-0.777,37.177
33281,-0.777,37.387
33280,-0.779,37.663
33279,-0.782,37.94
33278,-0.785,38.217
33277,-0.787,38.18
33276,-0.787,37.866
33275,-0.783,38.241
33274,-0.787,38.616
33273,-0.791,38.991
33272,-0.794,39.366
33271,-0.798,39.837
33270,-0.802,40.77
33269,-0.812,41.699
33268,-0.821,42.143
33267,-0.825,42.588
33266,-0.829,43.032
33265,-0.834,43.476
33264,-0.838,43.796
33263,-0.841,44.09
33262,-0.844,44.272
33261,-0.846,44.178
33260,-0.848,44.084
33259,-0.85,43.976
33258,-0.851,43.651
33257,-0.85,43.366
33256,-0.848,43.442
33255,-0.849,43.519
33254,-0.85,43.596
33253,-0.851,43.906
33252,-0.853,44.784
33251,-0.861,44.915
33250,-0.862,44.972
33249,-0.863,45.028
33248,-0.863,45.084
33247,-0.864,45.283
33246,-0.866,45.612
33245,-0.869,45.643
33244,-0.869,45.446
33243,-0.869,45.248
33242,-0.869,45.05
33241,-0.868,45.304
33240,-0.871,45.583
33239,-0.873,45.668
33238,-0.874,45.753
33237,-0.874,45.837
33236,-0.875,45.922
33235,-0.876,45.9
33234,-0.877,45.877
33233,-0.878,45.854
33232,-0.879,45.831
33231,-0.879,45.808
33230,-0.879,45.698
33229,-0.879,45.284
33228,-0.875,45.112
33227,-0.874,44.986
33226,-0.873,44.859
33225,-0.871,44.733
33224,-0.87,44.578
33223,-0.868,44.419
33222,-0.867,44.387
33221,-0.866,44.106
33220,-0.863,43.825
33219,-0.86,43.544
33218,-0.857,43.779
33217,-0.859,44.244
33216,-0.863,44.044
33215,-0.861,43.6
33214,-0.857,43.156
33213,-0.853,42.711
33212,-0.848,42.864
33211,-0.849,43.064
33210,-0.851,43.534
33209,-0.855,44.013
33208,-0.859,44.492
33207,-0.863,45.16
33206,-0.869,46.824
33205,-0.883,47.567
33204,-0.89,48.041
33203,-0.894,48.515
33202,-0.898,48.989
33201,-0.902,49.529
33200,-0.907,50.169
33199,-0.912,50.572
33198,-0.916,50.663
33197,-0.916,50.754
33196,-0.917,50.846
33195,-0.918,50.678
33194,-0.92,50.299
33193,-0.92,49.748
33192,-0.917,49.196
33191,-0.914,48.644
33190,-0.91,48.093
33189,-0.906,48.518
33188,-0.909,48.777
33187,-0.911,46.798
33186,-0.895,44.819
33185,-0.878,42.839
33184,-0.86,41.37
33183,-0.844,42.822
33182,-0.856,42.282
33181,-0.849,41.742
33180,-0.842,41.202
33179,-0.835,40.662
33178,-0.828,40.268
33177,-0.823,40.175
33176,-0.82,40.13
33175,-0.818,40.169
33174,-0.818,40.207
33173,-0.819,40.246
33172,-0.819,40.286
33171,-0.819,40.319
33170,-0.82,40.314
33169,-0.819,40.309
33168,-0.818,40.304
33167,-0.817,40.3
33166,-0.816,40.392
33165,-0.817,40.511
33164,-0.818,40.964
33163,-0.822,42.4
33162,-0.836,43.836
33161,-0.849,45.207
33160,-0.861,43.998
33159,-0.852,44.183
33158,-0.854,44.572
33157,-0.858,44.961
33156,-0.861,45.35
33155,-0.865,45.644
33154,-0.867,45.667
33153,-0.867,45.705
33152,-0.868,45.779
33151,-0.868,45.852
33150,-0.869,45.926
33149,-0.87,46.028
33148,-0.871,46.161
33147,-0.872,46.275
33146,-0.873,46.383
33145,-0.874,46.491
33144,-0.875,46.6
33143,-0.876,46.987
33142,-0.879,47.481
33141,-0.884,47.974
33140,-0.888,48.475
33139,-0.893,48.977
33138,-0.898,49.479
33137,-0.902,49.746
33136,-0.905,49.691
33135,-0.908,49.404
33134,-0.909,49.116
33133,-0.909,48.829
33132,-0.908,48.443
33131,-0.906,47.638
33130,-0.9,46.832
33129,-0.894,46.027
33128,-0.887,45.222
33127,-0.879,44.416
33126,-0.871,43.997
33125,-0.866,44.101
33124,-0.867,44.205
33123,-0.868,44.309
33122,-0.869,44.413
33121,-0.87,44.517
33120,-0.87,44.844
33119,-0.873,45.287
33118,-0.877,45.833
33117,-0.881,46.424
33116,-0.886,47.014
33115,-0.891,47.605
33114,-0.895,48.404
33113,-0.902,49.087
33112,-0.907,49.031
33111,-0.909,48.975
33110,-0.91,48.919
33109,-0.911,48.798
33108,-0.91,48.222
33107,-0.906,47.698
33106,-0.902,47.432
33105,-0.9,47.165
33104,-0.897,46.899
33103,-0.895,46.696
33102,-0.893,46.603
33101,-0.892,46.73
33100,-0.893,46.862
33099,-0.894,46.995
33098,-0.895,47.127
33097,-0.896,47.587
33096,-0.899,48.108
33095,-0.903,47.999
33094,-0.903,47.889
33093,-0.902,47.78
33092,-0.902,47.67
33091,-0.901,47.983
33090,-0.903,48.33
33089,-0.906,48.147
33088,-0.905,47.964
33087,-0.904,47.781
33086,-0.902,47.637
33085,-0.901,48.124
33084,-0.905,48.593
33083,-0.908,48.912
33082,-0.911,49.231
33081,-0.913,49.549
33080,-0.916,49.876
33079,-0.918,50.223
33078,-0.921,50.165
33077,-0.922,50.066
33076,-0.922,49.966
33075,-0.922,49.866
33074,-0.922,49.584
33073,-0.92,49.136
33072,-0.917,48.819
33071,-0.914,48.605
33070,-0.912,48.391
33069,-0.91,48.177
33068,-0.908,47.469
33067,-0.902,46.604
33066,-0.894,45.739
33065,-0.886,44.874
33064,-0.878,44.418
33063,-0.872,45.779
33062,-0.883,45.185
33061,-0.877,43.778
33060,-0.864,42.372
33059,-0.851,41.968
33058,-0.845,42.436
33057,-0.849,43.08
33056,-0.854,43.725
33055,-0.86,44.352
33054,-0.865,44.962
33053,-0.87,45.572
33052,-0.875,46.182
33051,-0.88,46.894
33050,-0.886,48.207
33049,-0.897,48.712
33048,-0.901,49.065
33047,-0.904,49.417
33046,-0.907,50.313
33045,-0.915,49.507
33044,-0.911,48.104
33043,-0.901,46.701
33042,-0.89,47.412
33041,-0.896,48.814
33040,-0.907,47.512
33039,-0.897,46.21
33038,-0.887,44.908
33037,-0.875,43.606
33036,-0.863,43.079
33035,-0.857,43.011
33034,-0.855,42.942
33033,-0.853,43.543
33032,-0.858,44.195
33031,-0.863,44.436
33030,-0.865,44.677
33029,-0.867,44.662
33028,-0.867,44.282
33027,-0.864,43.931
33026,-0.861,43.582
33025,-0.857,43.2
33024,-0.853,42.36
33023,-0.845,42.041
33022,-0.841,41.723
33021,-0.837,41.404
33020,-0.833,41.057
33019,-0.829,40.894
33018,-0.826,41.338
33017,-0.83,41.781
33016,-0.834,42.984
33015,-0.845,44.493
33014,-0.858,45.049
33013,-0.863,45.605
33012,-0.868,46.17
33011,-0.873,47.046
33010,-0.881,47.808
33009,-0.888,48.288
33008,-0.892,48.768
33007,-0.897,49.277
33006,-0.901,49.373
33005,-0.902,49.228
33004,-0.905,49.082
33003,-0.906,48.764
33002,-0.906,48.124
33001,-0.902,48.209
33000,-0.903,48.294
32999,-0.903,48.379
32998,-0.904,48.365
32997,-0.905,48.35
32996,-0.906,48.335
32995,-0.906,48.32
32994,-0.906,48.251
32993,-0.906,48.206
32992,-0.906,48.439
32991,-0.908,48.672
32990,-0.91,49.307
32989,-0.914,50.603
32988,-0.924,50.985
32987,-0.927,51.367
32986,-0.93,51.749
32985,-0.933,51.566
32984,-0.933,51.352
32983,-0.933,48.924
32982,-0.915,47.041
32981,-0.9,46.932
32980,-0.898,46.823
32979,-0.896,46.714
32978,-0.895,46.843
32977,-0.896,46.973
32976,-0.897,47.103
32975,-0.897,47.234
32974,-0.898,45.46
32973,-0.883,44.362
32972,-0.873,43.754
32971,-0.866,43.146
32970,-0.859,42.493
32969,-0.851,41.735
32968,-0.842,41.977
32967,-0.844,42.223
32966,-0.847,42.468
32965,-0.849,43.765
32964,-0.86,44.176
32963,-0.863,44.495
32962,-0.866,44.814
32961,-0.868,44.994
32960,-0.87,45.083
32959,-0.871,45.172
32958,-0.871,45.261
32957,-0.872,45.314
32956,-0.873,45.263
32955,-0.873,45.32
32954,-0.873,45.382
32953,-0.874,45.443
32952,-0.874,45.505
32951,-0.875,45.654
32950,-0.876,46.213
32949,-0.881,46.771
32948,-0.885,47.329
32947,-0.89,46.601
32946,-0.885,47.208
32945,-0.89,47.816
32944,-0.895,48.282
32943,-0.899,48.196
32942,-0.9,47.855
32941,-0.899,47.515
32940,-0.897,47.174
32939,-0.895,45.753
32938,-0.883,44.597
32937,-0.872,43.526
32936,-0.862,42.455
32935,-0.851,42.265
32934,-0.847,42.813
32933,-0.852,42.459
32932,-0.847,42.106
32931,-0.843,41.865
32930,-0.839,42.125
32929,-0.842,42.24
32928,-0.843,42.293
32927,-0.843,42.347
32926,-0.844,42.126
32925,-0.841,41.854
32924,-0.838,41.585
32923,-0.834,41.316
32922,-0.831,41.046
32921,-0.827,40.926
32920,-0.826,40.991
32919,-0.826,41.057
32918,-0.827,41.119
32917,-0.827,41.161
32916,-0.828,41.204
32915,-0.828,41.245
32914,-0.828,41.286
32913,-0.829,41.811
32912,-0.834,42.197
32911,-0.837,42.021
32910,-0.835,42.171
32909,-0.837,42.56
32908,-0.84,44.03
32907,-0.854,45.427
32906,-0.866,46.467
32905,-0.876,48.298
32904,-0.892,48.286
32903,-0.896,47.703
32902,-0.893,47.1
32901,-0.89,46.453
32900,-0.885,46.674
32899,-0.887,47.173
32898,-0.891,46.94
32897,-0.89,47.05
32896,-0.891,47.421
32895,-0.894,46.897
32894,-0.891,46.332
32893,-0.886,45.9
32892,-0.883,46.65
32891,-0.889,46.496
32890,-0.888,46.341
32889,-0.887,46.254
32888,-0.886,46.221
32887,-0.886,45.925
32886,-0.883,45.596
32885,-0.88,45.268
32884,-0.877,44.573
32883,-0.87,44.014
32882,-0.865,43.727
32881,-0.861,43.439
32880,-0.858,43.192
32879,-0.855,43.025
32878,-0.852,43.754
32877,-0.858,44.759
32876,-0.867,45.764
32875,-0.876,45.412
32874,-0.873,44.932
32873,-0.87,45.483
32872,-0.874,46.034
32871,-0.879,46.47
32870,-0.883,46.452
32869,-0.884,46.371
32868,-0.884,46.253
32867,-0.884,46.136
32866,-0.883,45.846
32865,-0.881,45.481
32864,-0.878,45.311
32863,-0.876,45.141
32862,-0.875,44.971
32861,-0.873,44.801
32860,-0.871,44.613
32859,-0.869,44.384
32858,-0.867,44.156
32857,-0.864,43.932
32856,-0.862,43.731
32855,-0.859,43.452
32854,-0.856,43.072
32853,-0.852,42.692
32852,-0.848,42.57
32851,-0.846,43.027
32850,-0.85,42.763
32849,-0.847,42.112
32848,-0.841,41.461
32847,-0.834,40.419
32846,-0.823,39.239
32845,-0.81,38.802
32844,-0.804,38.364
32843,-0.798,37.927
32842,-0.791,37.489
32841,-0.785,37.144
32840,-0.78,36.836
32839,-0.775,36.527
32838,-0.77,36.218
32837,-0.766,36.401
32836,-0.767,36.715
32835,-0.771,37.443
32834,-0.778,38.171
32833,-0.785,38.899
32832,-0.792,40.631
32831,-0.809,42.101
32830,-0.823,43.14
32829,-0.834,44.179
32828,-0.844,44.779
32827,-0.85,44.622
32826,-0.852,44.583
32825,-0.855,44.573
32824,-0.857,44.564
32823,-0.859,44.22
32822,-0.858,43.809
32821,-0.855,43.538
32820,-0.853,43.268
32819,-0.851,42.99
32818,-0.848,42.67
32817,-0.845,42.533
32816,-0.844,42.522
32815,-0.843,42.511
32814,-0.843,42.59
32813,-0.844,42.742
32812,-0.845,42.89
32811,-0.846,43.037
32810,-0.848,43.185
32809,-0.849,43.692
32808,-0.853,43.902
32807,-0.855,43.61
32806,-0.853,43.319
32805,-0.851,43.487
32804,-0.852,44.522
32803,-0.861,43.711
32802,-0.855,42.385
32801,-0.843,41.06
32800,-0.83,39.902
32799,-0.817,39.027
32798,-0.807,39.196
32797,-0.809,39.364
32796,-0.81,39.693
32795,-0.813,41.012
32794,-0.825,41.949
32793,-0.834,42.6
32792,-0.84,43.252
32791,-0.845,43.649
32790,-0.849,43.826
32789,-0.851,44.002
32788,-0.852,44.179
32787,-0.854,44.356
32786,-0.855,44.394
32785,-0.856,44.422
32784,-0.856,44.449
32783,-0.856,44.477
32782,-0.857,44.476
32781,-0.858,44.415
32780,-0.859,44.354
32779,-0.86,44.294
32778,-0.86,44.233
32777,-0.86,44.309
32776,-0.861,44.438
32775,-0.862,44.567
32774,-0.863,44.695
32773,-0.864,44.77
32772,-0.865,44.448
32771,-0.863,44.013
32770,-0.859,43.485
32769,-0.855,42.958
32768,-0.85,42.077
32767,-0.841,40.863
32766,-0.829,40.377
32765,-0.822,39.928
32764,-0.817,39.479
32763,-0.811,38.929
32762,-0.804,39.099
32761,-0.805,39.444
32760,-0.809,39.788
32759,-0.812,39.799
32758,-0.812,39.055
32757,-0.804,39.331
32756,-0.806,39.961
32755,-0.812,40.591
32754,-0.818,41.221
32753,-0.824,41.823
32752,-0.829,42.254
32751,-0.833,42.685
32750,-0.837,43.144
32749,-0.841,43.749
32748,-0.847,43.86
32747,-0.848,43.972
32746,-0.849,44.083
32745,-0.85,44.194
32744,-0.851,44.305
32743,-0.852,44.558
32742,-0.855,44.822
32741,-0.857,45.086
32740,-0.86,45.801
32739,-0.866,46.328
32738,-0.871,46.788
32737,-0.875,47.248
32736,-0.88,47.228
32735,-0.883,47.124
32734,-0.885,47.636
32733,-0.89,48.148
32732,-0.894,48.66
32731,-0.899,49.154
32730,-0.903,49.188
32729,-0.903,48.893
32728,-0.904,48.599
32727,-0.904,48.23
32726,-0.902,47
32725,-0.893,46.094
32724,-0.885,45.495
32723,-0.88,44.897
32722,-0.874,44.163
32721,-0.867,43.279
32720,-0.858,42.99
32719,-0.854,42.759
32718,-0.851,42.529
32717,-0.848,42.591
32716,-0.848,42.751
32715,-0.849,42.929
32714,-0.851,43.106
32713,-0.852,43.406
32712,-0.855,43.976
32711,-0.86,44.21
32710,-0.862,44.444
32709,-0.864,44.679
32708,-0.866,45.302
32707,-0.871,45.746
32706,-0.875,45.891
32705,-0.876,46.036
32704,-0.877,46.185
32703,-0.879,46.392
32702,-0.88,46.542
32701,-0.882,46.632
32700,-0.883,46.723
32699,-0.883,46.596
32698,-0.884,46.122
32697,-0.881,45.572
32696,-0.877,45.023
32695,-0.872,44.473
32694,-0.867,41.326
32693,-0.838,41.747
32692,-0.842,42.168
32691,-0.846,42.589
32690,-0.849,42.452
32689,-0.847,40.614
32688,-0.828,41.161
32687,-0.833,42.82
32686,-0.848,44.479
32685,-0.862,45.305
32684,-0.869,45.635
32683,-0.872,45.577
32682,-0.873,45.519
32681,-0.874,45.449
32680,-0.874,45.077
32679,-0.871,44.718
32678,-0.868,44.372
32677,-0.865,44.026
32676,-0.862,43.492
32675,-0.857,42.717
32674,-0.849,42.385
32673,-0.845,42.18
32672,-0.842,41.975
32671,-0.839,41.907
32670,-0.838,41.997
32669,-0.839,42.087
32668,-0.84,42.313
32667,-0.842,42.583
32666,-0.844,42.868
32665,-0.846,43.395
32664,-0.851,43.872
32663,-0.855,44.177
32662,-0.858,44.483
32661,-0.861,44.788
32660,-0.863,45.272
32659,-0.868,45.85
32658,-0.873,46.134
32657,-0.875,46.352
32656,-0.877,46.569
32655,-0.879,46.807
32654,-0.881,47.103
32653,-0.884,47.315
32652,-0.886,47.408
32651,-0.886,47.501
32650,-0.887,47.594
32649,-0.888,47.528
32648,-0.89,47.43
32647,-0.892,47.091
32646,-0.89,46.753
32645,-0.888,46.414
32644,-0.886,45.795
32643,-0.881,44.825
32642,-0.872,44.637
32641,-0.87,44.958
32640,-0.873,45.279
32639,-0.876,45.554
32638,-0.878,44.731
32637,-0.871,44.21
32636,-0.866,44.882
32635,-0.871,45.554
32634,-0.877,46.226
32633,-0.882,46.234
32632,-0.882,45.864
32631,-0.88,45.458
32630,-0.877,45.044
32629,-0.873,44.63
32628,-0.869,44.187
32627,-0.865,43.651
32626,-0.86,43.34
32625,-0.856,43.366
32624,-0.856,43.391
32623,-0.856,43.417
32622,-0.857,43.671
32621,-0.859,43.971
32620,-0.861,44.14
32619,-0.863,44.309
32618,-0.864,44.478
32617,-0.866,44.808
32616,-0.868,45.299
32615,-0.872,45.476
32614,-0.874,45.652
32613,-0.875,45.829
32612,-0.877,46.001
32611,-0.878,46.046
32610,-0.879,46.092
32609,-0.879,46.137
32608,-0.88,46.183
32607,-0.88,46.123
32606,-0.881,46.02
32605,-0.881,46.017
32604,-0.881,46.027
32603,-0.881,46.038
32602,-0.881,46.219
32601,-0.883,46.56
32600,-0.886,46.724
32599,-0.887,46.887
32598,-0.888,47.03
32597,-0.889,47.173
32596,-0.891,48.113
32595,-0.898,48.829
32594,-0.904,49.544
32593,-0.91,50.367
32592,-0.917,51.244
32591,-0.924,52.09
32590,-0.931,52.316
32589,-0.933,51.888
32588,-0.932,50.362
32587,-0.922,48.791
32586,-0.911,49.053
32585,-0.913,48.95
32584,-0.913,48.888
32583,-0.913,48.854
32582,-0.913,48.077
32581,-0.907,47.656
32580,-0.903,47.293
32579,-0.9,47.022
32578,-0.897,46.43
32577,-0.891,45.692
32576,-0.885,45.077
32575,-0.878,45.01
32574,-0.877,45.494
32573,-0.88,46.337
32572,-0.887,46.994
32571,-0.892,46.988
32570,-0.893,47.288
32569,-0.895,46.827
32568,-0.892,45.761
32567,-0.883,44.694
32566,-0.873,43.843
32565,-0.865,44.544
32564,-0.87,44.833
32563,-0.873,45.122
32562,-0.875,45.411
32561,-0.877,44.849
32560,-0.872,45.089
32559,-0.874,45.445
32558,-0.877,45.801
32557,-0.88,45.986
32556,-0.881,45.957
32555,-0.882,45.747
32554,-0.88,45.537
32553,-0.878,45.376
32552,-0.877,45.689
32551,-0.879,46.048
32550,-0.882,46.407
32549,-0.885,46.576
32548,-0.887,46.271
32547,-0.885,46.385
32546,-0.885,46.57
32545,-0.887,46.658
32544,-0.888,46.206
32543,-0.884,46.136
32542,-0.884,46.191
32541,-0.884,46.996
32540,-0.891,47.508
32539,-0.895,47.98
32538,-0.899,48.452
32537,-0.903,51.341
32536,-0.926,52.147
32535,-0.932,51.827
32534,-0.933,51.931
32533,-0.933,52.035
32532,-0.934,52.139
32531,-0.935,52.243
32530,-0.936,51.846
32529,-0.935,51.427
32528,-0.933,49.487
32527,-0.92,48.93
32526,-0.915,48.374
32525,-0.911,47.817
32524,-0.906,44.769
32523,-0.881,44.138
32522,-0.873,43.508
32521,-0.865,43.339
32520,-0.862,43.355
32519,-0.862,43.504
32518,-0.863,43.675
32517,-0.864,43.768
32516,-0.865,43.712
32515,-0.863,43.248
32514,-0.858,43.098
32513,-0.855,43.002
32512,-0.853,42.906
32511,-0.851,42.674
32510,-0.848,42.362
32509,-0.844,42.119
32508,-0.841,41.818
32507,-0.838,41.53
32506,-0.834,41.498
32505,-0.833,41.466
32504,-0.832,42.512
32503,-0.841,44.035
32502,-0.855,43.744
32501,-0.853,43.452
32500,-0.851,43.322
32499,-0.85,43.864
32498,-0.855,43.146
32497,-0.849,42.99
32496,-0.848,42.835
32495,-0.846,43.499
32494,-0.852,43.838
32493,-0.855,43.671
32492,-0.854,43.437
32491,-0.852,43.23
32490,-0.851,43.643
32489,-0.854,44.849
32488,-0.865,46.1
32487,-0.876,47.35
32486,-0.887,46.926
32485,-0.885,47.093
32484,-0.887,46.637
32483,-0.884,46.181
32482,-0.882,44.189
32481,-0.865,43.17
32480,-0.855,42.475
32479,-0.848,42.605
32478,-0.849,42.735
32477,-0.85,44.535
32476,-0.865,45.213
32475,-0.871,45.516
32474,-0.873,45.819
32473,-0.876,45.625
32472,-0.875,45.138
32471,-0.872,44.776
32470,-0.869,44.446
32469,-0.866,44.116
32468,-0.863,43.101
32467,-0.853,42.995
32466,-0.851,43.309
32465,-0.854,43.623
32464,-0.857,46.027
32463,-0.877,46.47
32462,-0.881,46.912
32461,-0.885,47.354
32460,-0.889,47.796
32459,-0.892,48.16
32458,-0.896,47.331
32457,-0.891,46.456
32456,-0.884,45.581
32455,-0.877,45.405
32454,-0.876,45.484
32453,-0.877,45.562
32452,-0.877,45.641
32451,-0.878,45.713
32450,-0.879,45.778
32449,-0.879,45.843
32448,-0.88,45.908
32447,-0.88,45.985
32446,-0.881,46.103
32445,-0.882,46.221
32444,-0.883,46.339
32443,-0.884,46.456
32442,-0.885,46.455
32441,-0.886,46.451
32440,-0.886,46.446
32439,-0.887,46.442
32438,-0.887,46.328
32437,-0.886,46.174
32436,-0.885,46.02
32435,-0.884,45.865
32434,-0.882,45.719
32433,-0.881,45.58
32432,-0.88,45.441
32431,-0.878,45.303
32430,-0.877,45.214
32429,-0.876,45.292
32428,-0.876,45.369
32427,-0.877,45.447
32426,-0.877,45.525
32425,-0.878,45.847
32424,-0.881,46.175
32423,-0.883,46.503
32422,-0.886,46.83
32421,-0.889,47.149
32420,-0.891,47.463
32419,-0.894,47.778
32418,-0.896,48.093
32417,-0.899,48.294
32416,-0.901,48.369
32415,-0.901,48.445
32414,-0.902,48.52
32413,-0.902,48.38
32412,-0.903,47.497
32411,-0.897,46.613
32410,-0.89,45.729
32409,-0.882,44.845
32408,-0.874,45.149
32407,-0.877,45.484
32406,-0.879,45.82
32405,-0.882,46.155
32404,-0.885,45.77
32403,-0.881,45.108
32402,-0.875,44.446
32401,-0.869,43.785
32400,-0.863,43.268
32399,-0.857,42.914
32398,-0.853,42.56
32397,-0.848,42.21
32396,-0.844,42.048
32395,-0.841,42.379
32394,-0.844,42.709
32393,-0.847,43.04
32392,-0.85,43.371
32391,-0.853,43.855
32390,-0.857,44.344
32389,-0.861,44.833
32388,-0.865,45.322
32387,-0.87,45.658
32386,-0.872,45.936
32385,-0.875,46.213
32384,-0.877,46.491
32383,-0.88,46.516
32382,-0.88,46.408
32381,-0.881,46.3
32380,-0.881,46.192
32379,-0.882,45.993
32378,-0.881,45.731
32377,-0.879,45.468
32376,-0.877,45.206
32375,-0.875,44.981
32374,-0.873,44.789
32373,-0.871,44.597
32372,-0.869,44.406
32371,-0.867,44.399
32370,-0.866,44.611
32369,-0.868,44.823
32368,-0.87,45.035
32367,-0.872,45.134
32366,-0.872,45.057
32365,-0.872,44.981
32364,-0.871,44.904
32363,-0.871,44.875
32362,-0.87,44.942
32361,-0.871,45.009
32360,-0.872,45.076
32359,-0.872,45.105
32358,-0.872,45.031
32357,-0.872,44.956
32356,-0.871,44.882
32355,-0.871,44.788
32354,-0.87,44.612
32353,-0.868,44.436
32352,-0.866,44.261
32351,-0.865,44.083
32350,-0.863,43.887
32349,-0.861,43.691
32348,-0.858,43.495
32347,-0.856,43.507
32346,-0.856,43.548
32345,-0.857,43.589
32344,-0.857,43.63
32343,-0.857,43.671
32342,-0.858,43.977
32341,-0.86,44.283
32340,-0.863,44.589
32339,-0.866,44.895
32338,-0.868,45.322
32337,-0.872,45.756
32336,-0.875,46.191
32335,-0.879,46.626
32334,-0.883,46.959
32333,-0.886,47.277
32332,-0.888,47.595
32331,-0.891,47.913
32330,-0.894,47.884
32329,-0.896,47.772
32328,-0.897,47.661
32327,-0.897,47.549
32326,-0.897,47.585
32325,-0.897,47.672
32324,-0.898,47.758
32323,-0.899,47.844
32322,-0.899,47.791
32321,-0.9,47.671
32320,-0.899,47.551
32319,-0.899,47.43
32318,-0.898,47.427
32317,-0.898,47.496
32316,-0.899,47.566
32315,-0.899,47.635
32314,-0.9,47.765
32313,-0.901,47.945
32312,-0.902,48.124
32311,-0.904,48.304
32310,-0.905,48.483
32309,-0.906,48.758
32308,-0.908,49.08
32307,-0.911,49.402
32306,-0.913,49.724
32305,-0.916,50.046
32304,-0.918,50.832
32303,-0.924,51.705
32302,-0.931,52.578
32301,-0.938,53.255
32300,-0.943,53.739
32299,-0.947,54.223
32298,-0.95,54.517
32297,-0.953,53.892
32296,-0.951,53.267
32295,-0.948,52.642
32294,-0.945,50.486
